Title,Company,Job description,Requirements,Categories,Link
איש/ת אחזקה,חברה לשיווק מזון,"תיאור משרה למפעל צ'אם 2000 בא.ת מירון, מפעל לייצור ביצים מפוסטרות לתעשיית מזון בארץ דרוש/ה איש/ת אחזקה התפקיד כולל: - מתן מענה לטיפול במחלקות הייצור - ביצוע פעולות אחזקה שוטפות ומונעות - עבודה בצוות האחזקה הסעות: מצפת וכרמיאל תנאים טובים למתאימים/ות: עובד/ת ארגון מהיום הראשון, שכר הולם, התפתחות מקצועית, הסעות, ארוחות, ביגוד, תנאים סוציאליים מלאים, רווחה ועוד. עבודה מיידית ולטווח הארוך",דרישות התפקיד - ניסיון באחזקת מפעלים- חובה - ניסיון בתחזוקה של מכונות מילוי/אריזה/ייצור- יתרון - ניסיון במסגרות/ריתוך- יתרון - משמעת עצמית גבוה ויכולת השתלבות בצוות. שעות עבודה: א-ה מ 7:00-16:00 משמרות לפי הצורך,בעלי מקצוע & אחזקה & רתכים / מסגרים,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-1504176-%D7%9E%D7%96%D7%95%D7%9F/
איש אחזקה למפעל - שכר גבוה ותנאים מעולים!,"hr-manpower ב""ש","תיאור משרה איש אחזקה למפעל מוביל בשדרות! תנאים ושכר מעולים! החזרי דלק! עבודה במשמרת בוקר בלבד! טיפול בתקלות שבר/החלפת גירים ומיסבים, תחזוקה מונעת,טיפול בכל סוגי התקלות במבנה",דרישות התפקיד ניסיון בתעשיה לפחות 3 שנים-חובה! ניידות-חובה! נכונות לכוננויות ערב ולילה ידע בפנאומטיקה-יתרון,תעשיה / ייצור & מכונאי/ת & טכנאי/ת - תעשייה וייצור & תחזוקה,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3373662-hr-manpower-%D7%91%D7%A9/
טכנאי PC לארגון פיננסי בהרצליה,בינת סמך,"תיאור משרה לארגון פיננסי בהרצליה דרוש/ה טכנאי PC  במסגרת התפקיד: התקנות ציוד, טיפול בתקלות תוכנה וחומרה, תמיכת משתמשים וכו'",דרישות התפקיד ניסיון של *עד* שנתיים בתור טכנאי PC!,הייטק-כללי & טכנאי/ת מחשבים,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2444923-%D7%91%D7%99%D7%A0%D7%AA-%D7%A1%D7%9E%D7%9A/
דרוש איש אחזקה עם ניסיון במפעלים בפרדס חנה 14-18K,חסוי,"תיאור משרה לחברה ענקית באזור פרדס חנה דרוש איש אחזקה תעשייתי !  מפעל ענקי שמורכב בכמה מפעלים שכל אחד מייצר; חומר מסויים בלוקים/משתלבות/חומרי בניין שונים  תיאור : דרוש איש אחזקת מכונות עדיפות לבעל תעודה אבל לא חובה בכלל !! עם ניסיון בהידראוליקה ופנאומטיקה תפקיד של איש אחזקת של מכונות תעשיתיות *טיפולים מונעים *החלפת חלקים ורכיבים *טיפול בכל מערכות המפעל *לא תפקיד לאחזקה מבנית !!!! תעשייתית בלבד    שעות עבודה  שבוע בוקר א-ה 06:00-18:00 כולל שישי עד 14:00  שבוע לילה א-ה 18:00-06:00 לא כולל שישי   שכר  שכר-50-55 ₪ תלוי ניסיון + קרן התשתלמות + ארוחות והסעות מאזורים מסוימים או תשלום דלק !   הסעות :נשר קריות,חדרה,אור אקיבע, פרדס חנה,וודי ערה,כפר קרע פורדייס, גסר אל זרקא  יש אפשרות הגעה עצמית בתשלום דלק לפי קילומטר 1.3 קילומטר 1 שח אחד",דרישות התפקיד דרישות חובה ניסיון בתור איש אחזקה במפעל תעשייתחי יכולת עבודה במשמרות של 12 שעות רצינות אחריות יכולת הגעה עצמית במידה ולא באזורי הסעות תעודת של מכונאי אחזקה ( יתרון *,תעשיה / ייצור & טכנאי/ת - תעשייה וייצור & תחזוקה & רתכים / מסגרים,https://www.drushim.co.il/job/30565436/1a731206/
"עובד/ת טכני לחברה להפקות דפוס , תנאים טובים!",חי בזק,"תיאור משרה למכון הפקות דפוס ,עובד/ת לתפעול מכונות דפוס דיגיטליות וחיתוך מתקדמות. היקף משרה: מלאה, ימים: א'- ה' תנאים טובים!",דרישות התפקיד ידע והפעלת תוכנות מחשב. ראש פתוח ונכונות ללמידת תחומים חדשים.,כללי & משרות כלליות & חייל/ת משוחרר/ת & תעשיה / ייצור & עובד/ת דפוס & מפעיל/ת מכונות & עובד/ת ייצור,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-303395-%D7%97%D7%99-%D7%91%D7%96%D7%A7/
Automation Engineer,inManage,"תיאור משרה inManage, a software development company, specializing in sophisticated e-commerce solutions, is looking for a motivated, talented and skillful Automation Engineer to join our growing team. Among our customers are huge brands such as Domino's Pizza, McDonald's, Azrieli, Aroma Israel, Shlomo Group, Meshulam, Htzone, NewDeli and more.  This is a great opportunity to show your talent, work with amazing people, advanced technologies and big customers.  Plan and write elaborated test plan documents. Design and implement automated tests using Python Work closely with various stakeholders (Project Managers, developers, etc) to understand requirements and priorities.",דרישות התפקיד B.A in Computer Science - must knowledge of Python or PHP - An advantage Experience in QA software testing or QA automation tools - An advantage Strong bug detection abilities and good analysis to root cause detection.,הייטק-QA & בדיקות אוטומטיות & מפתח/ת כלי בדיקות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2800-inmanage/
דרוש/ה מתקין/ת כספות לחברת ברינקס ישראל,ברינקס ישראל,"תיאור משרה התקנה של כספות ומערכות בבתי עסק, הפעלת כספות ותמיכה בלקוחות החברה. עבודה שוטפת מול מחלקות הבינוי והביטחון של הלקוחות, תיאום נתונים מידות משקלים. התנהלות מול מנה למרלו""ג וכן מול גורמים פנים ארגוניים ומול לקוחות החברה. העבודה מצריכה נסיעות מרובות לאזור מודיעין ירושלים. משרה מלאה א'-ה'. ימי שישי לפי צורך.",דרישות התפקיד ניסיון קודם מתקין או טכנאי שטח- חובה נכונות לעבודת שטח פיזית הכוללת הרמת משקלים- חובה שליטה מצוינת במחשבים ובתוכנות- חובה רישיון נהיגה -חובה נכונות לעבודה בכל הארץ לפי התקנות.,בעלי מקצוע & מתקינים & רתכים / מסגרים,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-19338-%D7%91%D7%A8%D7%99%D7%A0%D7%A7%D7%A1-%D7%99%D7%A9%D7%A8%D7%90%D7%9C/
דרוש/ה אב בית ואחראי/ית אחזקה,- חסוי -,"תיאור משרה לרשת בתי ספר דרוש/ה אב בית ואחראי אחזקה זמינות מיידית משרה מלאה עבודה 5 ימים בשבוע , עבודה בשטח ובמוסדות השונים אפשרות לשעות נוספות לפי צורך","דרישות התפקיד ידע: צבע, אינסטלציה, פרזול חרוץ, בעל יחסי אנוש טובים עם קולגות לעבודה זמינות מיידית, אחראיות לעניין רכש אחזקה עבודה מול מנהלי מוסדות וספקים העובד נדרש לבצע עבודות בשטח ובנוסף גם לפקח על עבודות נוספות.",בעלי מקצוע & אחזקה & מנהל/ת אחזקה & אינסטלציה,https://www.drushim.co.il/job/30463786/2694a2a9/
לתיכון האתגרי ברנקו וייס רחובות דרוש.ה אב/אם בית,ברנקו וייס,"תיאור משרה שמירה על תחזוקה נאותה של מרחב בית הספר ובהתאם להנחיות ומדיניות מנהל בית הספר. אחריות על תחזוקת תשתיות בית הספר אחריות על אספקה והתקנת ציוד בבית הספר מתן מענה לפניות בנושא ציוד, ניקיון, תחזוקה, תשתיות, ליקויים ותקלות בטיחותיות בתחום אחריות בית הספר.",דרישות התפקיד ניסיון בעבודות תחזוקה- יתרון יכולת עבודה בצוות ויחסי אנוש מעולים,בעלי מקצוע & אחזקה & אחר,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-4012043-%D7%91%D7%A8%D7%A0%D7%A7%D7%95%D7%95%D7%99%D7%99%D7%A1/
מכונאי רכב,מרכז שרות מורשה יבואן,תיאור משרה למרכז מורשה יבואן דרושים מכונאי למשרה מלאה ימי ו לסירוגין תנאים טובים למתאימים ניתן לפנות לפרטים נוספים :03-735-3032,דרישות התפקיד ניסיון קודם -חובה,רכב / תחבורה & מכונאי/ת רכב & נהג/ת ג' & רכב כללי,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-28081-%D7%9E%D7%A8%D7%9B%D7%96-%D7%A9%D7%A8%D7%95%D7%AA-%D7%99%D7%95%D7%A0%D7%93%D7%90%D7%99-%D7%AA/
טכנאי מערכות קירור תעשייתי - משרת שטח,nik systems,תיאור משרה לחברה בתחום מערכות קירור על בסיס קירור CO2 עבודה בקירור תעשייתי ומסחרי עבודה בימים א-ה + שעות נוספות + רכב עבודה בצוות בכל הארץ תנאים ושכר טובים למתאימים,דרישות התפקיד חוש טכני וידע בסיסי במערכות קירור - יתרון משמעותי ידע וניסיון בתחום CO2 - יתרון (הדרכה תינתן למתאימים) רישיון רכב - חובה רישיון חשמלאי - יתרון,בעלי מקצוע & טכנאי/ת & טכנאי/ת מיזוג אוויר & חשמלאי,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2306660-nik-systems/
מתקין/ה בשטח - ממוצע שכר 18-25k,רותם תקשורת,תיאור משרה מעוניין להשתלב בחברה גדולה? לרכוש ידע וניסיון בעולם התקשורת ?! הכשרה תינתן למתאימים על חשבון החברה. היקף משרה מלאה בימים א׳-ה׳ (שישי לסירוגין) שעות עבודה 08:00-17:00 (יתכנו שעות נוספות) עבודה מותאמת לפי איזור מגורים. מתאים גם לפרילנסרים/ שכירים. התפקיד כולל: • התקנות בבית לקוח פרטיים / עסקיים • עבודה עם מערכות תקשורת מהמתקדמות בתעשייה (סיבים אופטיים) • איתור תקלות ומתן מענה לתקלות השוטפות.,דרישות התפקיד רכב פרטי לניידות- חובה. נכונות לגמישות בשעות- חובה. בעל/ת חוש טכני השכלה וניסיון טכני בתחום התקשורת- יתרון ניסיון של שנה בתפקיד דומה- יתרון.,כללי & משרות כלליות & חייל/ת משוחרר/ת & מאבטח/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3392263-%D7%A8%D7%95%D7%AA%D7%9D-%D7%AA%D7%A7%D7%A9%D7%95%D7%A8%D7%AA/
טכנאי / מכונאי - קורקינטים חשמליים,CityRunner,"תיאור משרה למותג קורקינטים חשמליים בתל אביב דרושים /ות טכנאים/יות להשתלב במחלקת שירות התיקונים של החברה. העבודה במשרה מלאה ויכולה להתאים גם למשמרות. שכר מעולה למתאימים /ות. העבודה הינה עבודה בצוות וסביבת עבודה צעירה וכיפית.  איך ייראה היום שלך?! - תיקון והשבחת קורקינטים חשמליים, ביצוע טיפולים ואחזקה שוטפת לכלים - אבחון תקלות ובדיקות מכניות - סיוע בפתרון תקלות - עבודת צוות באווירה משפחתית! משרה מלאה בימים א-ה בין השעות 10:00-19:00 בתל אביב","דרישות התפקיד ידיים טובות ורצון ללמוד, ואנחנו נדאג לכל השאר * ניסיון בעבודת טכנאות של קורקינטים חשמליים - יתרון. * ניסיון בעבודת טכנאות כללית/אופנועים/מטוסים/רכבים - יתרון.",תעשיה / ייצור & טכנאי/ת - תעשייה וייצור & מרכיב/ה מכאני/ת & מכונאי/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3960097-cityrunner/
מנהל/ת מדור תחזוקת מבנים עירוניים,עיריית הרצליה,"תיאור משרה מכרז פנים/חוץ מס' 50/2024  בהתאם לסעיף 3 לתקנות העיריות (מכרזים לקבלת עובדים), תש""ם – 1979, מכריזה בזאת עיריית הרצליה על משרה פנויה כדלקמן:   דרוש/ה: מנהל/ת מדור תחזוקת מבנים עירוניים  מינהל התפעול, אגף תב""ל (תחזוקה, בטיחות ולוגיסטיקה) – מחלקת תחזוקה ובינוי  כפיפות: מנהל מחלקת תחזוקה ובינוי  היקף משרה: 100%, שעת תחילת עבודה 07:30  מתח דרגות: 38-40 בדירוג הנדסאים/טכנאים או בדרוג מקביל (בהתאם להשכלת המועמד/ת)  תיאור התפקיד: • ניהול תחזוקת מוסדות עירוניים • ניהול פרויקטי בינוי ושיפוצים שונים • עבודה רציפה ויום יומית מול מרכז השליטה • פיקוח ובקרה על עבודת קבלני החוץ • עבודה אשר ברובה עבודת שטח לצד עבודה משרדית (70% שטח, 30% משרדית) • טיפול בכל פרויקט אחר בהתאם להנחיית הממונה הישיר • סיוע במשימות מחלקתיות ואגפיות בהתאם לדרישת הממונה הישיר • עבודה בכפוף לחוקים, תקנות וחוקי העזר של הרשות ובהתאם להנחיות וסמכות הגופים הרגולטורים בתחום • עבודה בשעות וימים לא שגרתיים בהתאם לצורך, גמישות לשעות נוספות","דרישות התפקיד תנאי סף: • תעודת הנדסאי אזרחי/ בניין לפחות (רשום בפנקס ההנדסאים/טכנאים) • המועמד שיתקבל יידרש להציג אישור על היעדר הרשעה בעבירת מין, בהתאם לחוק למניעת העסקה של עברייני מין במוסדות מסוימים, תשס""א – 2001 (קבלת הטפסים הרלוונטיים - מאגף משאבי אנוש בעירייה)  כישורים ודרישות נוספות: • ניסיון של שנתיים בניהול/פיקוח על פרויקטי בינוי – יתרון • ניסיון בעבודה עם מערכת לניהול פרויקטים כגון MS-PROJECT - יתרון • ידע בתוכנת ""אוטוקד"" – יתרון • שליטה בתוכנות OFFICE • יכולת ארגון, תיאום, פיקוח ובקרה • קפדנות ודייקנות בביצוע • יכולת עבודה באופן עצמאי • סמכותיות, אסרטיביות, יחסי אנוש טובים • יכולת עבודה בסביבת עבודה לחוצה ומרובת משימות • שליטה בשפה העברית, כושר ביטוי גבוה בכתב ובע""פ • יכולת ונכונות לעבודה בשעות וימים לא שגרתיים בהתאם לצורך, גמישות לשעות נוספות  יש להעביר קורות חיים בצירוף אסמכתאות להוכחת עמידה בתנאי הסף (תעודות השכלה, אישורי העסקה ומסמכים נוספים ככל ונדרש) לאגף משאבי אנוש, רח' בן גוריון 22 הרצליה, במייל¹ michrazim@herzliya.muni.il עד ליום 19/06/2024.  ¹בהגשת מועמדות/מסמכים באמצעות המייל - במידה ולא התקבל אישור אוטומטי על קבלת הפניה, יש לדאוג ולהגיש מועמדות/מסמכים בדרכים חלופיות ( בפקס/ הגשה ידנית/ באמצעות חשבון email אחר). - הצעות שאינן עונות על דרישות המכרז או הצעות שלהן לא יצורפו תעודות ומסמכים נדרשים לא תיענינה. - תינתן עדיפות למועמד המשתייך לאוכלוסייה הזכאית לייצוג הולם אשר אינה מיוצגת כנדרש בקרב עובדי הרשות המקומית, אם המועמד הינו בעל כישורים דומים לכישוריהם של מועמדים אחרים. - תינתן עדיפות למועמד עם צרכים מיוחדים, וזאת בהתאם לכשירותו לביצוע העבודה הנדרשת.  - מועמד עם מוגבלות זכאי לקבל התאמות הנדרשות לו מחמת מוגבלותו בהליכי הקבלה לעבודה. - מועמד שהנו קרוב משפחה של עובד עירייה אחר או נבחר ציבור נדרש להצהיר על כך וקליטתו לעבודה מותנית באישור ועדה עירונית או ועדת השירות במשרד הפנים. - על המועמד לפרט בדבר נושאים העלולים להעמידו בניגוד עניינים - בכל מקום בו נכתב בלשון זכר, הכוונה גם ללשון נקבה ולהיפך.",הנדסה & הנדסאי/ת בניין,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-21912-%D7%A2%D7%99%D7%A8%D7%99%D7%99%D7%AA-%D7%94%D7%A8%D7%A6%D7%9C%D7%99%D7%94/
דרוש עובד יצור לחברת תאורה מובילה - תנאים טובים!,"קמחי תאורה בע""מ","תיאור משרה לחברת קמחי תאורה בע""מ דרוש עובד לחדר מסור לחיתוך פרופילי אלומניום. עבודה לפי סקיצות ושרטוטים ימים א'-ה' בין השעות 7:30-16:30 שעות נוספות לפי הצורך מיקום המשרה: איזור התעשיה הצפוני, לוד. חניה פרטית במקום תנאים מעולים למתאימים, אווירה משפחתית וחמה! המשרה רצינית ולטווח ארוך בלבד","דרישות התפקיד רקע וניסיון בעולמות הייצור, חיתוך, נגרות ואלומיניום - יתרון עבודה עם תאורה/חשמל - יתרון יכולת עבודה בצוות יכולת עבודה תחת לחץ משרה זו פונה לנשים וגברים כאחד.",כללי & חייל/ת משוחרר/ת & משרות כלליות & תעשיה / ייצור & עובד/ת ייצור & רתכים / מסגרים & פועל/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2617234-%D7%A7%D7%9E%D7%97%D7%99-%D7%AA%D7%90%D7%95%D7%A8%D7%94/
"עובד/ת כללי/ת ואחזקה לחברת פז גז במרכז ראשל""צ",און גרד,תיאור משרה דרוש עובד כללי/אחזקה לחברת פז גז במרכז ראשון לציון .(רחוב שמוטקין 37). *המשרה פונה לנשים וגברים כאחד.,"דרישות התפקיד רישיון מלגזה בתוקף - ייתרון יידע כללי בעבודת מחשב ידע טכני - ייתרון המשרה כרוכה בעבודה מאומצת ללא עבר פלילי 6 ימים בשבוע ימי ו לסירוגין (חורף קיץ ) שעות עבודה משעה 07:00 עד 16:00 ימי שישי נחשבים כשעות נוספות. שכר חודשי 8500 ש""ח. נסיעות ישולמו כחוק. למתמידים קיימת האופציה להיות עובד קבוע מן המניין - לאחר תקופה של חברת פז גז. יכולת הגעה עצמאית למתקן.",לוגיסטיקה / שילוח & מלגזן/ית & מחסנאי/ת & לוגיסטיקה כללי,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-66047-%D7%90%D7%95%D7%9F-%D7%92%D7%A8%D7%93/
עובד/ת כללי למעבדה לעירבוב ושקילת צבעים,"ראש העין |
ללא נסיון |
משרה מלאה ועוד
|
לפני 18 שעות","תיאור משרה לחברה בתעשיית העץ דרוש/ה עובד/ת כללי למעבדה לערבוב ושקילה של צבעים לפי נוסחאות. משרה מלאה 5 ימים בשבוע, במעבדה בראש העין שעות עבודה מ8:00 עד 17:00. תנאים מעולים למתאימים/ות",דרישות התפקיד * ניסיון בתחום - יתרון * יציבות * יסודיות * רצינות * דייקנות ואחריות * ראש גדול * עבודה תחת לחץ,כללי & משרות כלליות & חייל/ת משוחרר/ת & תעשיה / ייצור & עובד/ת ייצור & איש/ת מכשור ובקרה & בקרת איכות,https://www.drushim.co.il/job/30551433/a5eba70e/
עובד/ת לפנצ'ריה / מוסך,- חסוי -,תיאור משרה דרוש/ה עובד/ת לעבודה בפנצ'ריה /מוסך עבודה במשרה מלאה משרה בפריסה ארצית זמינות לעבודה מיידית,דרישות התפקיד * רישיון נהיגה * אחריות * רקע טכני * חריצות * עדיפות לבעלי ניסיון בתחום,רכב / תחבורה & רכב כללי & מנהל/ת מוסך,https://www.drushim.co.il/job/30576817/6cc3f2c8/
"נציגי/ות שירות טכני לחיפה- 3,000 ש""ח מענק!",סלקום,"תיאור משרה אנחנו מגייסים את המומחים הבאים של עולם האינטרנט. הצטרפו אלינו לתפקיד המאפשר התפתחות בעולם התקשורת והמחשוב. בעלי/ות אוריינטציה טכנית? אנחנו מחפשים אתכם! הכשרה מקצועית עלינו! עבודה במשמרות גמישות. קו סלולר ושירותי סלקום TV בעלויות מסובסדות, אירועי חברה, מתנות, טיסות לחו""ל, חדר כושר, חדר אוכל ועוד. מתאים גם לחיילים/ות משוחררים/ות, סטודנטים/ות, משרת הורה. מענק של 3,000 לאחר חצי שנה! נשמע מתאים? נשמח להכיר!","דרישות התפקיד אוריינטציה טכנית. תודעת שרות גבוהה. עבודה במשמרות. מוקד 24/7, כולל סופ""ש וחגים. סלקום מעודדת ותומכת בהעסקת עובדים עם מוגבלויות.",כללי & חייל/ת משוחרר/ת & משרות כלליות & סטודנט/ית,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3802-%D7%A1%D7%9C%D7%A7%D7%95%D7%9D/
טכנאי מחשבים ותקשורת - לפחות שנתיים ניסיון,- חסוי -,"תיאור משרה טכנאי מחשבים ותקשורת. הכרות עם המחשב וחלקיו, פירוק והרכבה, תיקון, זיהוי תקלות חומרה באמצעות כלים שונים. הכרות עם מערכות הפעלה (Windows, MacOS, Linux) התקנה, תחזוקה ופתרון תקלות. הכרות עם תוכנת ה Office (התקנה, שדרוגים ותחזוקה) הכרות עם מערכות הדואר Google / Office 365 הכרות עם מערכות ניהול ותחזוקה כגון: אנטי וירוס, Atera, גיבויים הכרות עם מגוון פתרונות אבטחה ותקשורת Checkpoint / Fortinet  מתן מענה טכני ללקוחות החברה, פתרון ומעקב לתקלות. יכולת לימוד, הבנה סדר וארגון – ובעלי יחסי אנוש מעולים. מולטיטסקינג - כאלה שיודעים לשלב משימות ויודעים לתת מענה מקצועי אמין ואיכותי. משרה מתאימה למעוניינים להתמקצע בתחום וללמוד המון - בעולם המחשוב והתקשורת.","דרישות התפקיד ניסיון קודם של שנתיים לפחות בתור טכנאי PC הכרות עם מערכות הפעלה, Office365, אבטחה, גיבויים. טיפול בחומרה. הרכבת מחשבים. אבחון תקלות חומרה / תוכנה. אנו ספקי שירות ללקוחות עסקיים ופרטיים. ולכן חשוב ביותר! תודעת שירות גבוהה, עבודה יסודית ומסודרת. אחראי/ת עם ראש גדול",הייטק-כללי & טכנאי/ת מחשבים & מנהל/ת רשת & HELP DESK / תמיכה,https://www.drushim.co.il/job/30596634/d3a82293/
לחברה תעשייתית דרוש/ה איש/ת אחזקה,לויתן סחר ומוצרים חקלאים בעמ,"תיאור משרה לחברת מזון מובילה בתחומה הממוקמת באזור קיסריה דרוש איש אחזקה. במסגרת התפקיד - ביצוע עבודות אחזקה כלליות, מתן מענה בשטח (בשני אתרים). משרה מלאה, עבודה בימים א'-ה' בין השעות 08:00-17:00 ובימי ו' בין 08:00-13:00. המשרה מלאה.","דרישות התפקיד ניסיון בעבודת אחזקה במפעל - יתרון יכולות טכניות, ""ידיים טובות"". יכולת במתן שירות לגורמים בארגון, אדיבות.",תעשיה / ייצור & תחזוקה,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2672524-%D7%90%D7%99%D7%AA%D7%9F--%D7%9E%D7%A2%D7%93%D7%A0%D7%99-%D7%91%D7%A9%D7%A8/
טכנאי שירות ואביזרים,- חסוי -,"תיאור משרה למרכז שירות של יבואן מורשה באזור המרכז דרוש טכנאי שירות ואביזרים לביצוע עבודות חשמל בסיסיות, תיקון קצרים והתקנות של אביזרי רכב תנאים מעולים","דרישות התפקיד חובה - ניסיון בעבודה בחשמל רכב רצוי - אנגלית טכנית והבנת דיאגרמות חשמל רישיון נהיגה ללא דופי רצוי - הבנה וידע באבחון תקלות ותיקון קצרים, עבודת צוות וראש גדול מוטיבציה ויחסי אנוש מעולים",רכב / תחבורה & חשמלא/ית רכב & רכב כללי & דיאגנוסטיקה,https://www.drushim.co.il/job/30482748/11f04176/
איש/ת שירות טכני בשטח - רכב צמוד,- חסוי -,"תיאור משרה ניחוחות שמייצרים אווירה Quality scents מחפשת להרחיב את צוות השירות שלה ! אנו מציעים משרה דינמית בתחום בישום אווירה , מיתוג בריח, פתרונות ריח ונטרול ריחות בפריסה ארצית . התפקיד כולל: עבודת שטח מול מגוון לקוחות כולל מוסדות , לקוחות עסקיים הפרטיים, ביצוע שירות והתקנות בפריסה ארצית . עבודה לטווח ארוך בלבד ! - בונוס התמדה - אופציה לבונוסים שווים ע""ב מכירות - עבודה עם רכב צמוד - תנאים טובים למתאימים","דרישות התפקיד - יחסי אנוש מעולים . - אכפתיות ,""ראש גדול"" אחריות ורצינות . - תודעה שירות גבוהה. - רקע טכני - חובה . - יכולות ניהול עצמי ועמידה בזמנים - חובה . - סדר וארגון .",בעלי מקצוע & טכנאי/ת & מתקינים & טכנאי/ת מתח נמוך,https://www.drushim.co.il/job/30608167/59a9e63b/
עובדים/ות לצוות ריבוי בחוות קנאביס,שיח שריד,תיאור משרה לחברת שיח מדיקל דרושים/ות עובדים/ות לצוות ריבוי לעבודה מאתגרת בחוות קנאביס רפואי! במסגרת התפקיד: # עבודה בחממות גידול # עבודה פיזית עם הצמחים והזנים השונים # עבודה עם מערכת ממוחשבת (העבודה מוכרת כעבודה מועדפת).,"דרישות התפקיד # מוטיבציה לעבודה בחווה חקלאית # עבודה מדויקת ומסודרת ועל פי הנחיות # משרה מלאה בימים א'-ה' בשעות: 6:30-15:30 # יכולת הגעה עצמאית לגבעת ח""ן (ליד רעננה) # ניסיון קודם בעבודה במשתלה/ חנות פרחים- יתרון",כללי & עבודה מועדפת & חייל/ת משוחרר/ת & משרות כלליות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3027710-%D7%A9%D7%99%D7%97-%D7%A9%D7%A8%D7%99%D7%93/
קוקה-קולה מגייסת עובד/ת משק להוד השרון,CBC ISRAEL,"תיאור משרה חברת CBC ISRAEL - יצרנית ומשווקת המותגים קוקה-קולה, קרלסברג, פריגת, נביעות ועוד - מגייסת עובד/ת משק להוד השרון! התפקיד כולל אחריות על הסדר, הניקיון והאירוח במשרדי החברה. *משרה מלאה בהוד השרון *תנאים סוציאליים מצוינים",דרישות התפקיד עברית- ברמה טובה,כללי & עבודות ניקיון & משרות כלליות & מלונאות / מסעדנות & עובד/ת משק ותחזוקה,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-5709-%D7%94%D7%97%D7%91%D7%A8%D7%94-%D7%94%D7%9E%D7%A8%D7%9B%D7%96%D7%99%D7%AA-%D7%9C%D7%9E%D7%9B%D7%99%D7%A8%D7%95%D7%AA/
חברת Rescue One מחפשת אחראי.ת תחזוקה ומחסנאי.ת,"רסקיו 1 בע""מ","תיאור משרה - תחזוקה שוטפת של מתקני האימונים, המשרדים וכיתות ההדרכה של החברה - הכנת ציוד לפרויקטים/ הדרכות וסידור הציוד החוזר - ניהול מלאי - אחריות על תקינות הציוד ובדיקות תקופתיות - אחריות על תקינות הרכבים וביצוע טיפולים שוטפים","דרישות התפקיד - תפקיד התחלתי, אין צורך בניסיון קודם - בעל.ת רקע טכני וידיים טובות - בעל.ת ידע בסיסי בשימוש במחשב ועבודה עם תוכנות אופיס- חובה! - בעל.ת רישיון רכב- חובה! - אחראי.ת וראש גדול - עבודה במשרדי החברה במכון וינגייט, ימים א'-ה' בין השעות 07:30-16:30",לוגיסטיקה / שילוח & מחסנאי/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-332826-%D7%90%D7%A1%D7%A7%D7%99%D7%99%D7%A4-%D7%A8%D7%A1%D7%A7%D7%99%D7%95-%D7%A1%D7%99%D7%A1%D7%98%D7%9E%D7%A1/
"אנחנו מגייסים ר""צ סיסטם לארגון פיננסי במרכז הארץ!",CALANIT by one,"תיאור משרה עבודה בכפוף למנהל תחום סיסטם, ניהול צוות אנשי הIT, ניהול פרויקטים, מתן מענה למחלקת תשתיות, עבודה מול צוותי א""מ ועוד.","דרישות התפקיד ניסיון בתפקיד ר""צ סיסטם עבודה עם VMWARE, NETAP עבודה עם מערכות גיבוי - Commvault עבודה עם כספות עבודה עם מערכת הפצת עדכוני אבטחה",הייטק-כללי & תשתיות & איש/ת IT,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-6135-one1-%D7%98%D7%9B%D7%A0%D7%95%D7%9C%D7%95%D7%92%D7%99%D7%95%D7%AA/
